time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-2.193572020355246,-3.7121460058880493,21.672015679646044,6.269444963045846,0.035702684994166844,0.0,-2.0340500949776303,-2.09599720920976,5.604574518869733,0.02030372531218669,-0.2098923103108548,0.0,449.4901581507227,447.93351096500413,446.9584766326714,447.94105984953154
3.660000000000003,-2.3163475618981773,-3.8383121056874856,22.008417314002106,6.270536226896599,0.022948314194767505,0.0,-2.057430159882621,-2.109455839675578,5.608960044775649,0.013579216504207747,-0.21854782314417154,0.0,437.3499425092551,436.5827474265094,437.4773845447238,436.91694279788226
3.720000000000003,-2.440331482620062,-3.965281104111674,22.34599636401477,6.272196989042424,0.010601728102825447,0.0,-2.0742679919762943,-2.1227380346036058,5.64366939183622,0.04672279378483251,-0.18803046773268353,0.0,445.0718953542715,447.52058915302695,445.1524233563469,447.85701333424714
3.780000000000003,-2.5651133993481596,-4.093013983639525,22.685647756521632,6.275080210772577,6.282467168087018,0.0,-2.0841472405821766,-2.1347852699482024,5.678036688488352,0.05059001313351318,-0.18996145276224224,0.0,446.62648609239324,446.4345072033988,445.9306607990161,446.24790272325686
3.840000000000003,-2.6902772034881437,-4.2214506369426426,23.031439942479167,6.277779765307246,6.271347585006405,0.0,-2.0867779398055206,-2.1461283955204653,5.847675273524294,0.030406970881890906,-0.17738694588050485,0.0,486.77874975047627,487.6888255555485,487.47234245227054,485.96250219926065
3.900000000000003,-2.8154139854077544,-4.350496145876521,23.383565430981545,6.279528659902294,6.261527553593069,0.0,-2.0835517070115164,-2.1552377159558165,5.8897558909485,0.02650428798487127,-0.14499913076834597,0.0,447.7901038550914,450.3913658449916,451.50238864086236,451.1875884748447
3.960000000000003,-2.9401591691840068,-4.4800617856161,23.739392153267758,6.282076968812152,6.253038433016169,0.0,-2.0738151289513778,-2.1634176945432344,5.970830177613047,0.06318719075598189,-0.135256359383235,0.0,461.66078050534975,462.41116134007103,461.3311051109648,464.2198545677357
4.020000000000002,-3.064350576888179,-4.6100618462191445,24.09402393835404,0.002953716601337142,6.244951511869903,0.0,-2.06534328625857,-2.169669864423784,5.8509748234582775,0.0754674707658893,-0.1338508439181677,0.0,397.48547823294496,397.59518761817026,396.8302407200788,397.96015806104424
4.080000000000001,-3.187679071117105,-4.740359891987725,24.447708684649424,0.007629675434615457,6.237519533061082,0.0,-2.0448757001310938,-2.1731662667594827,5.938192277090965,0.0824535185020774,-0.10904281434586353,0.0,462.19565977999656,464.13339875488896,463.33980989115304,463.89334870524
4.14,-3.309803892596998,-4.870807236826274,24.80309541841523,0.012223031146914032,6.231466238644725,0.0,-2.0254347027949016,-2.1747049794949445,5.90829137228864,0.060896528711117594,-0.0882078996498246,0.0,426.3555331795137,428.12277317344564,427.99085916308894,426.1565359525554
4.199999999999998,-3.4306039462845983,-5.00126343307845,25.157870908230485,0.015447677451642328,6.226199289621899,0.0,-2.000769512549659,-2.1735420379866657,5.917587252556261,0.03292690989753092,-0.08694551146503225,0.0,439.4977222067076,439.5958745716427,440.29227562734303,437.9735064110136
4.259999999999997,-3.549533188138405,-5.131518613911199,25.518340529059977,0.017961747739415834,6.221416405817779,0.0,-1.9630240377887753,-2.1680612837747604,6.0971990806928655,0.05557232676192851,-0.06819175412661894,0.0,489.93741065522835,491.32539444899317,490.04834631659935,491.7297459857184
4.319999999999996,-3.6663240313360967,-5.261453285227715,25.885872079660714,0.021447739134166532,6.217715859006365,0.0,-1.9296414198793308,-2.1627880958463948,6.153614232993668,0.06272640583616863,-0.05108714605997482,0.0,455.3842072625217,456.74791218389004,455.44405668551593,456.018232488103
4.379999999999995,-3.781072523038961,-5.391015843664719,26.256336058281754,0.025246776821512107,6.215558531447581,0.0,-1.8950685272517926,-2.1556306131218506,6.195014715024131,0.06447310278946305,-0.015973051626496267,0.0,450.268950875125,453.10048935195306,451.73344931817485,451.8771439434682
4.439999999999993,-3.8938667163337084,-5.520140637675872,26.626945835518903,0.02906858339869345,6.214139375258348,0.0,-1.8646066462722053,-2.1482227405150804,6.158870387150147,0.06209786132091082,-0.047064324439791916,0.0,429.73786057302215,427.09343965642245,426.29156687290856,426.09165363976774
4.499999999999992,-4.004439025861558,-5.648606187001381,27.0005566180402,0.03335889126725977,6.211321809778431,0.0,-1.820863515947253,-2.1335613628769767,6.294152936180369,0.08567793732761661,-0.04675051253844726,0.0,480.9109977192446,480.93363688576477,478.1735136206313,479.9701494139275
